transaction_id,merchant_id,customer_id,amount,payment_method,status,hour,retry_count,checkout_started,checkout_completed,revenue,revenue_lost
TXN029399,M004,C007039,1938.39,CARD,captured,13,1,1,1,1938.39,0.0
TXN029400,M003,C001196,433.31,UPI,captured,17,1,1,1,433.31,0.0
TXN029401,M005,C000626,2387.14,NETBANKING,captured,16,0,1,1,2387.14,0.0
TXN029402,M005,C008637,603.49,UPI,captured,13,1,1,1,603.49,0.0
TXN029403,M002,C007359,1547.24,NETBANKING,captured,23,0,1,1,1547.24,0.0
TXN029404,M003,C008275,524.49,UPI,captured,14,0,1,1,524.49,0.0
TXN029405,M001,C000154,1795.64,NETBANKING,captured,6,0,1,1,1795.64,0.0
TXN029406,M005,C008626,438.84,UPI,captured,0,1,1,1,438.84,0.0
TXN029407,M003,C004513,853.35,CARD,captured,5,0,1,1,853.35,0.0
TXN029408,M002,C008068,862.71,WALLET,captured,20,1,1,1,862.71,0.0
TXN029409,M004,C007407,2015.18,UPI,captured,4,1,0,0,2015.18,0.0
TXN029410,M003,C005950,4246.33,NETBANKING,captured,1,0,0,0,4246.33,0.0
TXN029411,M001,C004258,924.61,UPI,captured,8,1,1,1,924.61,0.0
TXN029412,M005,C008834,1011.99,UPI,captured,17,2,1,1,1011.99,0.0
TXN029413,M004,C004395,751.18,UPI,captured,21,0,1,1,751.18,0.0
TXN029414,M002,C002376,4670.61,UPI,captured,0,2,1,1,4670.61,0.0
TXN029415,M001,C009649,1069.83,UPI,captured,13,1,1,1,1069.83,0.0
TXN029416,M004,C008725,1943.8,UPI,captured,14,2,1,1,1943.8,0.0
TXN029417,M002,C007820,1809.89,UPI,captured,21,0,0,0,1809.89,0.0
TXN029418,M001,C007035,699.86,UPI,captured,3,0,1,1,699.86,0.0
TXN029419,M005,C007937,2071.02,UPI,captured,9,0,1,1,2071.02,0.0
TXN029420,M002,C003580,3608.68,UPI,failed,15,2,1,0,0.0,3608.68
TXN029421,M004,C003633,936.89,NETBANKING,captured,12,1,1,1,936.89,0.0
TXN029422,M001,C008929,2883.8,CARD,captured,7,0,1,1,2883.8,0.0
TXN029423,M003,C002027,1680.41,UPI,failed,20,1,1,1,0.0,1680.41
TXN029424,M001,C006317,517.45,CARD,captured,21,0,1,1,517.45,0.0
TXN029425,M004,C002569,4621.79,UPI,captured,2,1,1,1,4621.79,0.0
TXN029426,M004,C003740,2449.58,NETBANKING,captured,21,0,1,1,2449.58,0.0
TXN029427,M003,C001442,482.0,CARD,captured,11,0,1,1,482.0,0.0
TXN029428,M004,C002208,632.38,WALLET,captured,3,0,1,1,632.38,0.0
TXN029429,M001,C009335,3757.1,CARD,captured,0,0,1,1,3757.1,0.0
TXN029430,M002,C000961,609.41,CARD,captured,14,2,1,1,609.41,0.0
TXN029431,M001,C009063,458.16,UPI,captured,3,0,0,0,458.16,0.0
TXN029432,M004,C000089,381.48,UPI,captured,4,0,1,1,381.48,0.0
TXN029433,M003,C004788,784.41,UPI,captured,12,1,1,1,784.41,0.0
TXN029434,M003,C009808,2355.41,CARD,captured,0,1,1,1,2355.41,0.0
TXN029435,M005,C002111,1639.84,NETBANKING,captured,5,0,0,0,1639.84,0.0
TXN029436,M003,C000108,486.4,CARD,captured,6,1,1,1,486.4,0.0
TXN029437,M003,C008005,1064.67,UPI,captured,1,0,1,1,1064.67,0.0
TXN029438,M004,C009912,2209.44,WALLET,captured,18,3,1,1,2209.44,0.0
TXN029439,M002,C003735,673.44,UPI,captured,16,1,1,1,673.44,0.0
TXN029440,M002,C009812,1162.28,UPI,captured,14,0,1,1,1162.28,0.0
TXN029441,M004,C005507,5331.13,UPI,captured,19,0,0,0,5331.13,0.0
TXN029442,M003,C003456,1412.82,UPI,failed,19,3,1,1,0.0,1412.82
TXN029443,M001,C006465,4862.12,UPI,captured,7,0,1,1,4862.12,0.0
TXN029444,M002,C001006,715.22,CARD,captured,20,0,1,1,715.22,0.0
TXN029445,M004,C000307,953.85,UPI,captured,3,0,1,1,953.85,0.0
TXN029446,M001,C008400,3663.38,WALLET,failed,23,0,0,0,0.0,3663.38
TXN029447,M003,C008932,1405.85,UPI,captured,3,0,1,1,1405.85,0.0
TXN029448,M004,C003660,501.87,WALLET,failed,1,0,1,0,0.0,501.87
TXN029449,M002,C009111,6809.87,UPI,captured,20,0,1,1,6809.87,0.0
TXN029450,M001,C002949,1674.34,UPI,captured,23,0,1,1,1674.34,0.0
TXN029451,M001,C002690,6015.48,UPI,failed,20,1,1,0,0.0,6015.48
TXN029452,M002,C002051,780.2,WALLET,captured,21,1,1,1,780.2,0.0
TXN029453,M001,C000647,1165.62,CARD,captured,14,0,1,1,1165.62,0.0
TXN029454,M002,C006490,2296.57,UPI,captured,17,0,1,1,2296.57,0.0
TXN029455,M004,C001484,4119.56,CARD,captured,15,0,1,1,4119.56,0.0
TXN029456,M005,C002482,3075.11,NETBANKING,captured,15,0,1,1,3075.11,0.0
TXN029457,M003,C000956,194.83,UPI,captured,13,0,1,1,194.83,0.0
TXN029458,M004,C005057,761.63,UPI,captured,0,0,1,1,761.63,0.0
TXN029459,M003,C000705,1509.26,CARD,captured,8,1,0,0,1509.26,0.0
TXN029460,M003,C008700,2466.6,UPI,captured,17,1,1,1,2466.6,0.0
TXN029461,M002,C002101,1006.96,WALLET,captured,10,0,1,1,1006.96,0.0
TXN029462,M005,C005641,976.56,CARD,captured,7,0,0,0,976.56,0.0
TXN029463,M003,C004495,1600.89,UPI,captured,23,1,1,1,1600.89,0.0
TXN029464,M003,C005228,669.56,UPI,captured,8,0,1,1,669.56,0.0
TXN029465,M004,C005682,795.23,WALLET,captured,8,0,1,1,795.23,0.0
TXN029466,M005,C006868,1522.81,CARD,captured,0,0,1,1,1522.81,0.0
TXN029467,M005,C008261,1297.98,CARD,captured,1,0,1,1,1297.98,0.0
TXN029468,M003,C002524,528.44,NETBANKING,captured,14,0,1,1,528.44,0.0
TXN029469,M005,C001639,1651.77,UPI,captured,17,0,1,1,1651.77,0.0
TXN029470,M004,C003942,1868.06,UPI,captured,5,0,1,1,1868.06,0.0
TXN029471,M002,C008208,4031.13,UPI,captured,11,0,0,0,4031.13,0.0
TXN029472,M003,C005199,1294.24,UPI,captured,5,0,1,1,1294.24,0.0
TXN029473,M001,C007913,3321.65,NETBANKING,captured,17,2,1,1,3321.65,0.0
TXN029474,M003,C009959,264.6,WALLET,failed,3,3,1,0,0.0,264.6
TXN029475,M003,C003370,1280.33,UPI,captured,23,1,1,1,1280.33,0.0
TXN029476,M002,C006554,898.1,CARD,captured,9,0,0,0,898.1,0.0
TXN029477,M001,C003742,902.03,NETBANKING,captured,23,0,1,1,902.03,0.0
TXN029478,M001,C001235,1885.64,UPI,captured,1,0,1,1,1885.64,0.0
TXN029479,M001,C000184,310.75,UPI,failed,20,1,1,1,0.0,310.75
TXN029480,M002,C001944,346.68,CARD,captured,6,0,1,1,346.68,0.0
TXN029481,M005,C000040,2149.71,UPI,captured,0,1,1,1,2149.71,0.0
TXN029482,M001,C008895,1558.13,CARD,captured,17,0,1,1,1558.13,0.0
TXN029483,M005,C006597,746.54,UPI,captured,23,1,0,0,746.54,0.0
TXN029484,M004,C009531,3786.55,UPI,captured,17,0,0,0,3786.55,0.0
TXN029485,M002,C003040,3037.99,UPI,captured,4,0,1,1,3037.99,0.0
TXN029486,M005,C006205,1766.85,CARD,captured,8,1,1,1,1766.85,0.0
TXN029487,M001,C009908,438.89,UPI,failed,19,1,1,1,0.0,438.89
TXN029488,M001,C008012,3910.28,UPI,captured,20,1,1,1,3910.28,0.0
TXN029489,M005,C002084,293.73,CARD,captured,23,1,1,1,293.73,0.0
TXN029490,M005,C009444,548.71,UPI,captured,13,1,1,1,548.71,0.0
TXN029491,M004,C008735,2561.99,CARD,captured,22,0,1,1,2561.99,0.0
TXN029492,M002,C007905,405.05,CARD,captured,18,1,1,1,405.05,0.0
TXN029493,M003,C005243,4032.78,NETBANKING,captured,22,0,1,1,4032.78,0.0
TXN029494,M004,C002311,6257.49,UPI,captured,18,0,1,1,6257.49,0.0
TXN029495,M004,C002266,2229.73,CARD,captured,8,0,1,1,2229.73,0.0
TXN029496,M004,C005466,742.11,UPI,captured,22,2,1,1,742.11,0.0
TXN029497,M001,C008468,474.32,CARD,captured,5,0,1,1,474.32,0.0
TXN029498,M005,C005025,396.06,UPI,captured,12,0,1,1,396.06,0.0
TXN029499,M002,C005605,1704.19,UPI,captured,23,0,1,1,1704.19,0.0
TXN029500,M001,C006267,1454.15,UPI,captured,2,0,0,0,1454.15,0.0
TXN029501,M004,C009302,1574.47,UPI,captured,9,2,1,1,1574.47,0.0
TXN029502,M002,C009958,4103.84,UPI,captured,21,3,1,1,4103.84,0.0
TXN029503,M001,C007060,2507.6,CARD,captured,17,0,1,1,2507.6,0.0
TXN029504,M003,C000362,1708.08,CARD,captured,20,0,1,1,1708.08,0.0
TXN029505,M004,C007594,1446.79,CARD,captured,3,0,1,1,1446.79,0.0
TXN029506,M001,C007935,592.42,UPI,captured,13,0,1,1,592.42,0.0
TXN029507,M001,C005850,1992.63,UPI,captured,17,0,1,1,1992.63,0.0
TXN029508,M004,C005468,1621.58,CARD,captured,23,0,1,1,1621.58,0.0
TXN029509,M003,C004210,3191.61,UPI,captured,14,1,1,1,3191.61,0.0
TXN029510,M005,C005997,1662.72,UPI,captured,14,1,1,1,1662.72,0.0
TXN029511,M003,C006344,9033.21,UPI,captured,0,2,1,1,9033.21,0.0
TXN029512,M004,C008349,3478.66,UPI,captured,4,0,0,0,3478.66,0.0
TXN029513,M005,C005443,305.27,UPI,failed,11,2,0,0,0.0,305.27
TXN029514,M001,C006032,1622.37,UPI,captured,18,0,1,1,1622.37,0.0
TXN029515,M003,C001535,3707.82,UPI,captured,4,1,1,1,3707.82,0.0
TXN029516,M003,C000850,819.21,UPI,captured,1,0,1,1,819.21,0.0
TXN029517,M005,C006467,799.65,CARD,captured,0,0,1,1,799.65,0.0
TXN029518,M001,C008414,5145.86,UPI,captured,5,1,1,1,5145.86,0.0
TXN029519,M003,C008794,610.92,WALLET,captured,8,0,1,1,610.92,0.0
TXN029520,M005,C009186,2151.28,UPI,captured,14,1,1,1,2151.28,0.0
TXN029521,M003,C009479,1232.22,UPI,captured,6,0,1,1,1232.22,0.0
TXN029522,M001,C004075,2340.23,NETBANKING,captured,12,3,1,1,2340.23,0.0
TXN029523,M001,C004123,845.25,NETBANKING,captured,20,0,0,0,845.25,0.0
TXN029524,M002,C009223,786.44,CARD,captured,20,1,0,0,786.44,0.0
TXN029525,M005,C002404,3256.86,UPI,captured,14,0,1,1,3256.86,0.0
TXN029526,M004,C006698,4786.64,UPI,captured,7,0,0,0,4786.64,0.0
TXN029527,M003,C003925,1161.21,UPI,captured,11,1,1,1,1161.21,0.0
TXN029528,M001,C005274,1899.07,CARD,captured,3,0,1,1,1899.07,0.0
TXN029529,M003,C008468,2637.78,NETBANKING,captured,18,0,1,1,2637.78,0.0
TXN029530,M003,C008413,1568.57,NETBANKING,captured,11,0,0,0,1568.57,0.0
TXN029531,M004,C007255,2333.69,UPI,failed,6,0,0,0,0.0,2333.69
TXN029532,M001,C007759,5300.97,UPI,captured,11,0,1,1,5300.97,0.0
TXN029533,M002,C008243,467.59,UPI,captured,15,0,1,1,467.59,0.0
TXN029534,M005,C009034,2986.36,UPI,captured,22,0,1,1,2986.36,0.0
TXN029535,M003,C008066,7426.52,UPI,captured,3,2,0,0,7426.52,0.0
TXN029536,M004,C008320,3152.45,NETBANKING,captured,5,2,1,1,3152.45,0.0
TXN029537,M004,C002277,497.15,UPI,captured,9,0,1,1,497.15,0.0
TXN029538,M005,C001371,5029.65,CARD,failed,4,0,1,0,0.0,5029.65
TXN029539,M005,C003985,1322.06,UPI,captured,5,1,1,1,1322.06,0.0
TXN029540,M001,C006339,2164.65,CARD,captured,2,0,1,1,2164.65,0.0
TXN029541,M003,C008293,3080.25,CARD,captured,23,0,0,0,3080.25,0.0
TXN029542,M003,C007473,4315.67,UPI,captured,20,0,0,0,4315.67,0.0
TXN029543,M005,C004808,695.67,UPI,captured,4,0,0,0,695.67,0.0
TXN029544,M002,C004258,1409.87,UPI,captured,2,2,1,1,1409.87,0.0
TXN029545,M003,C007408,1685.53,WALLET,captured,12,1,1,1,1685.53,0.0
TXN029546,M004,C004489,668.73,UPI,captured,19,0,1,1,668.73,0.0
TXN029547,M005,C005306,2511.64,CARD,captured,9,1,1,1,2511.64,0.0
TXN029548,M003,C001105,1090.09,UPI,captured,12,0,1,1,1090.09,0.0
TXN029549,M001,C005816,1434.38,UPI,captured,8,0,1,1,1434.38,0.0
TXN029550,M005,C009942,904.72,UPI,captured,14,0,1,1,904.72,0.0
TXN029551,M004,C000201,2132.43,NETBANKING,failed,6,1,1,0,0.0,2132.43
TXN029552,M001,C008895,838.1,WALLET,captured,6,0,1,1,838.1,0.0
TXN029553,M005,C000883,1298.74,CARD,captured,6,0,1,1,1298.74,0.0
TXN029554,M005,C006161,1352.09,WALLET,captured,18,0,1,1,1352.09,0.0
TXN029555,M003,C004334,871.92,WALLET,captured,18,0,1,1,871.92,0.0
TXN029556,M001,C006893,311.86,WALLET,captured,10,0,0,0,311.86,0.0
TXN029557,M005,C006490,2318.47,UPI,captured,11,0,1,1,2318.47,0.0
TXN029558,M004,C009461,1308.48,UPI,captured,14,1,1,1,1308.48,0.0
TXN029559,M001,C009520,1012.78,CARD,captured,17,2,1,1,1012.78,0.0
TXN029560,M003,C007622,1306.19,NETBANKING,failed,5,3,1,0,0.0,1306.19
TXN029561,M002,C002465,2623.61,UPI,captured,18,0,1,1,2623.61,0.0
TXN029562,M005,C005926,7514.17,CARD,captured,13,0,1,1,7514.17,0.0
TXN029563,M002,C002103,338.96,CARD,captured,8,1,1,1,338.96,0.0
TXN029564,M005,C009354,1883.63,NETBANKING,captured,18,3,1,1,1883.63,0.0
TXN029565,M003,C005492,918.45,CARD,failed,0,0,1,0,0.0,918.45
TXN029566,M003,C009823,4205.17,UPI,captured,8,1,1,1,4205.17,0.0
TXN029567,M003,C003197,467.77,UPI,captured,1,1,0,0,467.77,0.0
TXN029568,M003,C008216,1448.25,UPI,captured,7,1,1,1,1448.25,0.0
TXN029569,M001,C000092,1182.01,CARD,captured,0,0,1,1,1182.01,0.0
TXN029570,M001,C008688,547.18,CARD,captured,12,0,1,1,547.18,0.0
TXN029571,M005,C003436,796.38,UPI,captured,13,0,1,1,796.38,0.0
TXN029572,M001,C002611,1048.05,UPI,captured,12,0,1,1,1048.05,0.0
TXN029573,M005,C007038,1511.67,UPI,captured,12,2,1,1,1511.67,0.0
TXN029574,M001,C003731,198.13,WALLET,captured,18,0,1,1,198.13,0.0
TXN029575,M001,C006623,1068.66,UPI,captured,16,0,1,1,1068.66,0.0
TXN029576,M001,C004529,2467.87,WALLET,failed,12,0,1,0,0.0,2467.87
TXN029577,M004,C009308,3869.18,UPI,captured,2,0,1,1,3869.18,0.0
TXN029578,M003,C000311,1725.5,UPI,captured,1,0,1,1,1725.5,0.0
TXN029579,M004,C002094,2074.36,UPI,captured,6,0,0,0,2074.36,0.0
TXN029580,M001,C007311,487.3,UPI,captured,4,1,1,1,487.3,0.0
TXN029581,M001,C004068,1021.59,NETBANKING,captured,13,0,1,1,1021.59,0.0
TXN029582,M004,C002272,495.25,WALLET,captured,13,0,1,1,495.25,0.0
TXN029583,M005,C006311,1153.92,UPI,captured,6,1,1,1,1153.92,0.0
TXN029584,M003,C005095,8404.6,NETBANKING,captured,11,1,1,1,8404.6,0.0
TXN029585,M005,C009413,4312.76,NETBANKING,captured,23,0,1,1,4312.76,0.0
TXN029586,M003,C004084,2523.51,UPI,captured,4,1,0,0,2523.51,0.0
TXN029587,M002,C008855,1727.35,NETBANKING,captured,11,1,0,0,1727.35,0.0
TXN029588,M003,C005848,1095.52,UPI,captured,1,0,1,1,1095.52,0.0
TXN029589,M005,C001062,2255.92,UPI,captured,0,2,1,1,2255.92,0.0
TXN029590,M003,C007823,827.35,UPI,captured,4,1,1,1,827.35,0.0
TXN029591,M002,C009626,7574.89,NETBANKING,captured,16,0,1,1,7574.89,0.0
TXN029592,M002,C005622,2602.6,UPI,captured,1,0,1,1,2602.6,0.0
TXN029593,M001,C006049,2908.75,CARD,captured,2,1,1,1,2908.75,0.0
TXN029594,M002,C004208,902.74,CARD,captured,7,1,1,1,902.74,0.0
TXN029595,M004,C006642,926.45,CARD,captured,11,2,1,1,926.45,0.0
TXN029596,M005,C009524,741.36,UPI,captured,15,2,1,1,741.36,0.0
TXN029597,M004,C002594,492.93,UPI,captured,4,2,1,1,492.93,0.0
TXN029598,M004,C001325,4076.89,CARD,captured,20,0,1,1,4076.89,0.0
TXN029599,M005,C004877,2315.31,CARD,captured,14,2,0,0,2315.31,0.0
TXN029600,M004,C008251,962.13,UPI,captured,7,0,1,1,962.13,0.0
TXN029601,M004,C006467,826.87,UPI,captured,13,0,1,1,826.87,0.0
TXN029602,M004,C005557,4313.28,CARD,captured,17,1,1,1,4313.28,0.0
TXN029603,M002,C002553,2029.06,UPI,captured,20,1,1,1,2029.06,0.0
TXN029604,M005,C004551,955.3,UPI,captured,9,0,0,0,955.3,0.0
TXN029605,M005,C000378,3393.91,CARD,captured,3,0,0,0,3393.91,0.0
TXN029606,M005,C004653,6141.53,NETBANKING,captured,21,0,1,1,6141.53,0.0
TXN029607,M004,C006447,843.64,UPI,captured,15,0,1,1,843.64,0.0
TXN029608,M002,C009422,958.75,NETBANKING,captured,20,0,1,1,958.75,0.0
TXN029609,M005,C005984,1121.37,NETBANKING,captured,23,1,1,1,1121.37,0.0
TXN029610,M003,C000753,1698.73,WALLET,captured,10,0,1,1,1698.73,0.0
TXN029611,M005,C001434,1302.72,UPI,failed,11,0,1,0,0.0,1302.72
TXN029612,M001,C007071,416.64,CARD,captured,6,0,1,1,416.64,0.0
TXN029613,M003,C003196,644.03,UPI,captured,22,0,0,0,644.03,0.0
TXN029614,M005,C007839,1483.12,CARD,failed,2,1,1,0,0.0,1483.12
TXN029615,M004,C004412,4481.03,NETBANKING,captured,19,0,1,1,4481.03,0.0
TXN029616,M005,C001537,1590.35,UPI,captured,6,0,1,1,1590.35,0.0
TXN029617,M002,C007342,2812.94,WALLET,captured,5,0,1,1,2812.94,0.0
TXN029618,M002,C005338,1760.83,UPI,captured,4,0,0,0,1760.83,0.0
TXN029619,M005,C006838,1178.28,UPI,captured,7,0,1,1,1178.28,0.0
TXN029620,M004,C001723,664.9,CARD,captured,23,0,1,1,664.9,0.0
TXN029621,M004,C008798,1807.73,CARD,failed,19,0,1,0,0.0,1807.73
TXN029622,M004,C004137,3588.24,WALLET,captured,3,0,1,1,3588.24,0.0
TXN029623,M005,C007219,486.18,CARD,captured,16,1,1,1,486.18,0.0
TXN029624,M005,C004440,2116.56,UPI,captured,6,2,1,1,2116.56,0.0
TXN029625,M001,C007133,857.65,CARD,captured,3,2,1,1,857.65,0.0
TXN029626,M002,C000659,1775.56,WALLET,captured,22,2,1,1,1775.56,0.0
TXN029627,M003,C009653,740.47,CARD,captured,13,0,1,1,740.47,0.0
TXN029628,M003,C006706,1504.43,UPI,captured,23,0,1,1,1504.43,0.0
TXN029629,M002,C009550,628.11,UPI,captured,19,1,1,1,628.11,0.0
TXN029630,M001,C000860,2910.21,UPI,captured,1,0,0,0,2910.21,0.0
TXN029631,M002,C002722,1400.08,UPI,captured,17,1,1,1,1400.08,0.0
TXN029632,M001,C004996,5603.0,CARD,captured,19,0,1,1,5603.0,0.0
TXN029633,M001,C005879,1709.78,UPI,failed,11,1,1,0,0.0,1709.78
TXN029634,M004,C003014,602.4,UPI,captured,20,0,1,1,602.4,0.0
TXN029635,M002,C000732,375.62,UPI,captured,4,0,1,1,375.62,0.0
TXN029636,M003,C002406,4173.49,UPI,captured,20,0,0,0,4173.49,0.0
TXN029637,M005,C008585,830.26,UPI,captured,10,0,1,1,830.26,0.0
TXN029638,M005,C000692,608.56,WALLET,captured,19,2,0,0,608.56,0.0
TXN029639,M002,C002386,3926.68,UPI,captured,1,0,1,1,3926.68,0.0
TXN029640,M005,C007071,945.8,UPI,failed,5,1,1,0,0.0,945.8
TXN029641,M001,C002902,2779.95,UPI,captured,15,0,1,1,2779.95,0.0
TXN029642,M005,C005188,1776.1,UPI,captured,8,1,1,1,1776.1,0.0
TXN029643,M001,C003233,289.43,CARD,captured,11,1,1,1,289.43,0.0
TXN029644,M001,C008804,2235.45,CARD,captured,17,3,1,1,2235.45,0.0
TXN029645,M003,C006971,615.1,UPI,captured,16,0,0,0,615.1,0.0
TXN029646,M005,C001443,499.38,NETBANKING,captured,13,0,1,1,499.38,0.0
TXN029647,M003,C006333,227.39,UPI,failed,19,0,1,0,0.0,227.39
TXN029648,M005,C002914,531.49,CARD,captured,6,1,1,1,531.49,0.0
TXN029649,M001,C001590,1006.39,CARD,captured,20,0,0,0,1006.39,0.0
TXN029650,M005,C008351,1427.2,CARD,captured,14,1,1,1,1427.2,0.0
TXN029651,M003,C001073,1511.04,UPI,captured,22,0,1,1,1511.04,0.0
TXN029652,M004,C007633,2714.71,WALLET,captured,19,0,0,0,2714.71,0.0
TXN029653,M003,C002710,343.48,UPI,captured,0,1,0,0,343.48,0.0
TXN029654,M004,C004320,253.44,UPI,captured,2,1,1,1,253.44,0.0
TXN029655,M002,C002241,9754.9,CARD,captured,6,1,1,1,9754.9,0.0
TXN029656,M003,C005168,1279.66,CARD,captured,2,1,1,1,1279.66,0.0
TXN029657,M005,C000105,2053.93,UPI,captured,12,1,1,1,2053.93,0.0
TXN029658,M004,C000962,423.57,UPI,captured,5,0,0,0,423.57,0.0
TXN029659,M005,C000281,2311.11,CARD,captured,11,0,1,1,2311.11,0.0
TXN029660,M004,C004117,3098.68,UPI,failed,21,1,1,1,0.0,3098.68
TXN029661,M003,C003557,290.75,UPI,captured,2,2,1,1,290.75,0.0
TXN029662,M003,C002689,1979.34,UPI,captured,11,2,0,0,1979.34,0.0
TXN029663,M005,C001440,1950.98,WALLET,captured,3,1,1,1,1950.98,0.0
TXN029664,M003,C000174,182.17,CARD,captured,0,1,1,1,182.17,0.0
TXN029665,M005,C008360,1549.89,UPI,failed,21,0,1,1,0.0,1549.89
TXN029666,M001,C003217,794.74,UPI,captured,12,0,1,1,794.74,0.0
TXN029667,M004,C000565,1936.36,UPI,captured,6,0,1,1,1936.36,0.0
TXN029668,M005,C002668,2342.28,CARD,captured,11,1,1,1,2342.28,0.0
TXN029669,M004,C009555,1948.82,UPI,captured,5,0,1,1,1948.82,0.0
TXN029670,M001,C009064,1048.05,UPI,captured,10,1,1,1,1048.05,0.0
TXN029671,M004,C003660,947.29,UPI,captured,4,2,1,1,947.29,0.0
TXN029672,M005,C006792,1586.57,UPI,captured,7,2,0,0,1586.57,0.0
TXN029673,M003,C009323,1089.12,UPI,captured,0,2,1,1,1089.12,0.0
TXN029674,M004,C003807,410.35,NETBANKING,captured,16,1,1,1,410.35,0.0
TXN029675,M004,C007330,1564.41,UPI,captured,2,2,0,0,1564.41,0.0
TXN029676,M001,C005722,1157.48,UPI,captured,4,2,1,1,1157.48,0.0
TXN029677,M002,C007133,1156.0,CARD,captured,8,0,1,1,1156.0,0.0
TXN029678,M003,C008097,1006.66,UPI,captured,7,0,1,1,1006.66,0.0
TXN029679,M005,C007445,1143.18,UPI,captured,17,0,1,1,1143.18,0.0
TXN029680,M001,C008158,795.78,UPI,failed,22,0,1,0,0.0,795.78
TXN029681,M005,C009312,2658.32,UPI,captured,23,1,1,1,2658.32,0.0
TXN029682,M005,C000498,944.97,UPI,captured,11,1,1,1,944.97,0.0
TXN029683,M004,C001025,1427.97,WALLET,captured,23,0,1,1,1427.97,0.0
TXN029684,M001,C002227,760.71,WALLET,captured,7,0,1,1,760.71,0.0
TXN029685,M001,C002209,557.95,CARD,captured,14,0,1,1,557.95,0.0
TXN029686,M003,C000310,1222.86,CARD,failed,21,0,1,0,0.0,1222.86
TXN029687,M002,C001691,2301.24,UPI,captured,1,0,1,1,2301.24,0.0
TXN029688,M005,C006963,3069.94,UPI,failed,6,0,1,0,0.0,3069.94
TXN029689,M003,C003100,2373.72,NETBANKING,captured,14,1,1,1,2373.72,0.0
TXN029690,M003,C008404,629.17,UPI,captured,5,0,1,1,629.17,0.0
TXN029691,M005,C005640,1400.24,CARD,captured,8,3,1,1,1400.24,0.0
TXN029692,M004,C001882,1252.48,NETBANKING,captured,21,0,1,1,1252.48,0.0
TXN029693,M004,C003077,2396.92,UPI,captured,17,1,1,1,2396.92,0.0
TXN029694,M005,C009739,2012.7,UPI,captured,11,0,1,1,2012.7,0.0
TXN029695,M001,C002389,812.15,NETBANKING,captured,17,0,1,1,812.15,0.0
TXN029696,M002,C008392,1768.98,CARD,captured,21,0,1,1,1768.98,0.0
TXN029697,M004,C005754,2115.49,CARD,captured,12,0,1,1,2115.49,0.0
TXN029698,M002,C003260,1742.38,CARD,captured,9,1,1,1,1742.38,0.0
TXN029699,M003,C004398,1300.81,NETBANKING,captured,14,1,1,1,1300.81,0.0
TXN029700,M003,C004236,791.92,WALLET,captured,22,0,1,1,791.92,0.0
TXN029701,M005,C000372,971.11,UPI,captured,12,0,1,1,971.11,0.0
TXN029702,M005,C003421,7566.36,NETBANKING,captured,14,0,1,1,7566.36,0.0
TXN029703,M005,C005546,519.39,CARD,captured,4,2,1,1,519.39,0.0
TXN029704,M004,C009205,6036.56,NETBANKING,captured,1,3,1,1,6036.56,0.0
TXN029705,M002,C002150,6000.68,CARD,captured,12,2,1,1,6000.68,0.0
TXN029706,M003,C009609,473.27,UPI,captured,18,0,0,0,473.27,0.0
TXN029707,M002,C001668,814.15,WALLET,captured,2,0,1,1,814.15,0.0
TXN029708,M004,C007381,1047.12,CARD,failed,3,0,0,0,0.0,1047.12
TXN029709,M002,C009271,818.57,UPI,captured,7,1,1,1,818.57,0.0
TXN029710,M002,C001337,824.97,UPI,captured,23,0,1,1,824.97,0.0
TXN029711,M005,C002471,2338.97,UPI,failed,20,1,1,0,0.0,2338.97
TXN029712,M002,C004764,1643.55,WALLET,captured,22,0,1,1,1643.55,0.0
TXN029713,M002,C008697,2079.78,UPI,captured,20,0,1,1,2079.78,0.0
TXN029714,M002,C009829,1184.4,CARD,captured,14,2,1,1,1184.4,0.0
TXN029715,M001,C006166,1120.26,UPI,captured,10,0,1,1,1120.26,0.0
TXN029716,M003,C007369,735.71,UPI,captured,2,0,1,1,735.71,0.0
TXN029717,M003,C004269,1965.33,CARD,captured,10,0,0,0,1965.33,0.0
TXN029718,M002,C006593,3026.69,UPI,captured,2,1,1,1,3026.69,0.0
TXN029719,M005,C001376,534.87,NETBANKING,captured,7,0,1,1,534.87,0.0
TXN029720,M005,C005615,2510.95,NETBANKING,captured,13,0,1,1,2510.95,0.0
TXN029721,M005,C009362,1668.38,WALLET,captured,15,1,1,1,1668.38,0.0
TXN029722,M003,C009187,530.95,NETBANKING,captured,3,0,1,1,530.95,0.0
TXN029723,M004,C008033,422.3,NETBANKING,captured,16,2,1,1,422.3,0.0
TXN029724,M002,C000388,1073.54,CARD,captured,3,0,1,1,1073.54,0.0
TXN029725,M003,C008496,885.83,CARD,captured,15,0,1,1,885.83,0.0
TXN029726,M005,C008275,3084.53,UPI,captured,20,1,1,1,3084.53,0.0
TXN029727,M003,C005680,979.28,UPI,captured,19,0,1,1,979.28,0.0
TXN029728,M003,C008012,868.22,UPI,captured,1,0,0,0,868.22,0.0
TXN029729,M003,C007867,940.38,UPI,captured,12,0,1,1,940.38,0.0
TXN029730,M005,C008676,1109.79,NETBANKING,captured,7,0,1,1,1109.79,0.0
TXN029731,M004,C003369,1674.77,UPI,captured,14,0,0,0,1674.77,0.0
